TYPEQU,REG,DEP,UU2020,AAV2020,BV2012,EPCI,DEPCOM,PRES_2016,PRES_2021
D201,28,27,CSZ,83,27229,200071454,27044,1,0
D233,28,27,CSZ,1,27284,200071843,27045,1,0
F113,28,27,CSZ,83,27165,242700276,27047,1,0
B103,28,27,CSZ,230,27051,200066413,27049,1,0
A01G,28,27,27202,CSZ,27051,200066413,27051,1,0
B301,28,27,27202,CSZ,27051,200066413,27051,1,0
B305,28,27,27202,CSZ,27051,200066413,27051,1,0
B311,28,27,27202,CSZ,27051,200066413,27051,1,0
B316,28,27,27202,CSZ,27051,200066413,27051,1,0
D601,28,27,27202,CSZ,27051,200066413,27051,1,0
D603,28,27,27202,CSZ,27051,200066413,27051,1,0
A301,28,27,CSZ,CSZ,76540,200089456,27053,1,0
D201,28,27,CSZ,346,27112,200066462,27054,1,0
A507,28,27,CSZ,83,27428,242700607,27055,1,0
B308,28,27,27301,230,27056,200066413,27056,1,0
B316,28,27,27301,230,27056,200066413,27056,1,0
D107,28,27,27301,230,27056,200066413,27056,1,0
D209,28,27,27301,230,27056,200066413,27056,1,0
D236,28,27,27301,230,27056,200066413,27056,1,0
G104,28,27,27301,230,27056,200066413,27056,1,0
B103,28,27,CSZ,39,27467,200066827,27064,1,0
F112,28,27,454,577,27467,200066827,27065,1,0
F117,28,27,454,577,27467,200066827,27065,1,0
E101,28,27,CSZ,1,76312,200071843,27066,1,0
A206,28,27,CSZ,1,27284,200071843,27067,1,0
A507,28,27,CSZ,1,27284,200071843,27067,1,0
F113,28,27,CSZ,1,27284,200071843,27067,1,0
A501,28,27,27103,CSZ,61214,200066462,27069,1,0
B102,28,27,27103,CSZ,61214,200066462,27069,1,0
B316,28,27,27103,CSZ,61214,200066462,27069,1,0
A507,28,27,CSZ,CSZ,27467,200066017,27071,1,0
D201,28,27,CSZ,1,27681,200072312,27072,1,0
E101,28,27,CSZ,1,27681,200072312,27072,1,0
E101,28,27,27102,83,27165,242700276,27082,1,0
A501,28,27,CSZ,15,27103,200066405,27085,1,0
B203,28,27,CSZ,15,27103,200066405,27085,1,0
B301,28,27,755,15,76540,200066405,27090,1,0
D502,28,27,755,15,76540,200066405,27090,1,0
A501,28,27,CSZ,CSZ,27016,200072312,27097,1,0
A301,28,27,CSZ,1,76312,200069730,27098,1,0
E101,28,27,CSZ,83,27229,200071454,27099,1,0
E101,28,27,CSZ,15,27103,200066405,27102,1,0
B304,28,27,27111,15,27103,200066405,27103,1,0
D303,28,27,755,15,76540,200066405,27105,1,0
A206,28,27,CSZ,346,27679,200066462,27108,1,0
E01G,28,27,CSZ,346,27679,200066462,27108,1,0
D109,28,27,27113,CSZ,27112,200066462,27112,1,0
B206,28,27,27117,653,27116,200066413,27116,1,0
B305,28,27,27117,653,27116,200066413,27116,1,0
B315,28,27,27117,653,27116,200066413,27116,1,0
G102,28,27,27117,653,27116,200066413,27116,1,0
B301,28,27,CSZ,230,14478,200066413,27117,1,0
A301,28,27,CSZ,83,27229,242700607,27118,1,0
E101,28,27,CSZ,83,27229,242700607,27118,1,0
F111,28,27,CSZ,83,27229,242700607,27118,1,0
A206,28,27,CSZ,1,27230,200072312,27119,1,0
B102,28,27,CSZ,1,27230,200072312,27119,1,0
E101,28,27,27204,83,27165,242700276,27120,1,0
D601,28,27,CSZ,83,27448,200072312,27123,1,0
D233,28,27,CSZ,237,27467,200065787,27126,1,0
E101,28,27,CSZ,237,27467,200065787,27126,1,0
A301,28,27,CSZ,83,27165,200071454,27132,1,0
F103,28,27,CSZ,1,27448,200072312,27136,1,0
G104,28,27,CSZ,CSZ,61214,200066462,27139,1,0
A501,28,27,CSZ,83,27507,200071454,27144,1,0
A301,28,27,CSZ,83,27229,200071454,27147,1,0
A501,28,27,CSZ,83,27229,200071454,27147,1,0
A507,28,27,27114,CSZ,27246,200070142,27151,1,0
B301,28,27,27114,CSZ,27246,200070142,27151,1,0
D221,28,27,27114,CSZ,27246,200070142,27151,1,0
